Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption
2009-05-20 08:00:00,5.0,3,13.46,3385,2.96,0.89,239,0.0,4,0.0,148.16
2009-05-20 16:00:00,2.0,0,25.09,2843,1.22,1.05,193,1.0,3,0.0,90.56
2009-05-21 00:00:00,5.0,1,11.94,3347,1.03,1.11,196,0.0,1,0.0,148.14
2009-05-21 08:00:00,4.0,2,25.53,2771,2.67,0.92,239,0.0,0,0.0,156.8
2009-05-21 16:00:00,5.0,3,20.03,1379,2.47,1.1,239,0.0,1,0.0,185.4
2009-05-22 00:00:00,5.0,1,28.36,2069,1.54,0.87,239,1.0,3,0.0,179.79
2009-05-22 08:00:00,3.0,4,26.68,1444,1.45,1.22,196,0.0,1,0.0,137.02
2009-05-22 16:00:00,5.0,1,17.78,3491,1.83,1.03,239,0.0,2,0.0,180.03
2009-05-23 00:00:00,5.0,3,27.73,803,2.69,0.98,223,1.0,2,0.0,302.56
2009-05-23 08:00:00,2.0,0,15.84,1513,1.66,1.24,196,0.0,2,0.0,122.94
2009-05-23 16:00:00,3.0,1,34.48,1576,1.15,0.92,196,1.0,4,0.0,181.53
2009-05-24 00:00:00,3.0,4,20.37,1089,1.54,1.0,196,0.0,1,0.0,109.34
2009-05-24 08:00:00,5.0,3,18.92,1648,2.39,1.05,239,1.0,3,0.0,196.22
2009-05-24 16:00:00,3.0,4,11.07,1954,1.61,0.94,196,0.0,1,0.0,89.57
2009-05-25 00:00:00,5.0,2,20.57,4365,2.17,0.89,239,1.0,4,0.0,216.75
2009-05-25 08:00:00,2.0,0,23.21,3218,1.23,1.6781127678854515,193,1.0,3,1.0,96.0
2009-05-25 16:00:00,2.0,4,34.07,1054,1.44,1.07,196,0.0,4,0.0,133.16
2009-05-26 00:00:00,3.0,1,31.86,3278,1.7615042249417188,1.26,196,0.0,3,0.0,136.41
2009-05-26 08:00:00,2.0,0,28.84,2276,1.03,0.98,193,1.0,4,0.0,118.6
2009-05-26 16:00:00,3.242492711370262,7,26.16,2872,1.29,1.35,193,0.0,3,1.0,77.96
2009-05-27 00:00:00,5.0,2,33.87,1259,2.12,0.96,239,1.0,4,1.0,344.65
2009-05-27 08:00:00,3.0,6,28.69,1764,1.13,0.82,196,1.0,2,1.0,152.55
2009-05-27 16:00:00,4.0,1,31.23,3182,1.67,1.03,196,0.0,4,0.0,169.56
2009-05-28 00:00:00,5.0,1,29.09,3090,1.28,0.95,196,0.0,3,0.0,140.05
2009-05-28 08:00:00,5.0,5,29.39,2803,2.52,1.27,223,0.0,0,0.0,306.16
2009-05-28 16:00:00,3.0,2,31.44,1255,2.67,1.27,239,0.0,0,1.0,244.42
2009-05-29 00:00:00,3.0,4,20.69,4251,1.53,1.39,196,0.0,3,1.0,139.57
2009-05-29 08:00:00,2.0,0,16.03,2710,1.49,0.82,193,0.0,3,0.0,54.26
2009-05-29 16:00:00,5.0,1,32.78,2153,1.39,1.16,196,0.0,0,1.0,259.64
2009-05-30 00:00:00,2.0,4,31.25,2006,1.52,1.3,196,1.0,3,0.0,135.83
2009-05-30 08:00:00,4.0,2,28.43,798,2.11,1.4,239,1.0,4,0.0,375.41
2009-05-30 16:00:00,3.0,4,14.63,3244,1.43,1.31,196,0.0,0,0.0,134.44
2009-05-31 00:00:00,2.0,0,31.38,3697,1.34,0.3413071908581375,193,0.0,3,0.0,68.48
2009-05-31 08:00:00,3.0,4,23.73,1954,1.09,1.09,196,0.0,4,0.0,146.85
2009-05-31 16:00:00,2.0,6,20.31,2656,1.04,1.22,193,0.30735899472809997,1,0.0,81.13
2009-06-01 00:00:00,3.0,4,20.42,1312,1.42,1.24,196,1.0,1,0.20198748619801252,160.5
2009-06-01 08:00:00,3.0,2,26.42,4004,1.63,0.83,223,0.0,0,0.0,134.07
2009-06-01 16:00:00,2.0,0,22.56655948078758,1565,1.53,1.02,193,0.0,3,0.0,77.35
2009-06-02 00:00:00,4.0,2,10.44,846,2.55,0.98,239,0.0,4,0.0,182.25
2009-06-02 08:00:00,3.0,0,18.35,1469,1.02,0.84,196,0.0,3,0.0,86.13
2009-06-02 16:00:00,4.0,3,10.84,1387,1.57,0.99,199,0.0,2,0.0,165.48
2009-06-03 00:00:00,3.0,1,34.21,1687,1.82,0.87,239,0.0,3,0.0,115.04
2009-06-03 08:00:00,5.0,3,30.11,3296,2.9,0.98,223,0.0,2,0.0,214.37
2009-06-03 16:00:00,3.0,0,11.57,3103,1.28,1.37,196,1.0,1,0.0,146.3
2009-06-04 00:00:00,2.0,0,14.23,1982,1.56,1.04,196,0.0,3,0.0,79.31
2009-06-04 08:00:00,2.0,4,31.11,1210,1.21,0.86,196,0.0,3,0.0,80.56
2009-06-04 16:00:00,3.0,0,23.91,729,1.05,1.48,356,0.0,1,0.0,174.7
2009-06-05 00:00:00,2.0,4,26.05,248,1.46,0.84,196,0.0,3,0.0,80.79
2009-06-05 08:00:00,3.0,1,28.42,3855,2.44,1.44,239,0.0,3,0.0,150.4
2009-06-05 16:00:00,2.0,0,22.56655948078758,1050,1.54,1.21,193,1.0,3,0.0,118.9
2009-06-06 00:00:00,3.0,2,22.02,2256,1.86,0.93,239,0.0,3,0.0,117.9
2009-06-06 08:00:00,4.0,2,13.98,2330,1.81,1.39,239,0.0,0,0.0,232.2
2009-06-06 16:00:00,2.0,4,27.25,1625,1.4,0.87,196,0.0,1,0.0,79.52
2009-06-07 00:00:00,4.0,3,32.77,2410,1.54,0.8,239,0.0,1,0.0,126.61
2009-06-07 08:00:00,2.0,0,19.52,2413,1.72,0.92,196,1.0,3,0.0,84.54
2009-06-07 16:00:00,4.0,2,28.57,2191,1.58,1.32,239,0.0,3,1.0,244.53
2009-06-08 00:00:00,1.0,7,16.99,1717,1.62,0.87,193,0.0,3,1.0,49.57
2009-06-08 08:00:00,2.0,7,34.07,389,1.55,1.5,193,0.0,3,0.0,121.38
2009-06-08 16:00:00,2.0,0,26.42,2997,1.28,0.94,193,0.0,1,0.0,70.83
2009-06-09 00:00:00,3.0,4,13.42,1540,1.71,1.37,196,0.0,3,0.0,128.73
2009-06-09 08:00:00,2.0,0,12.79,3851,1.17,1.47,196,0.0,3,0.0,97.34
2009-06-09 16:00:00,5.0,2,24.82,2348,2.76,0.91,223,2.0,1,0.0,225.8
2009-06-10 00:00:00,4.0,1,19.02,1141,1.28,0.5278632224669744,196,0.0,2,0.0,196.74
2009-06-10 08:00:00,4.0,3,24.8,588,1.67,1.46,239,1.0,3,0.0,278.83
2009-06-10 16:00:00,5.0,5,29.97,1648,1.85,1.778716420645841,223,1.0,3,1.0,346.95
2009-06-11 00:00:00,2.0,0,20.35,2299,1.65,0.92,110,0.0,1,0.0,67.76
2009-06-11 08:00:00,5.0,2,33.53,2589,2.4,1.43,239,0.0,3,0.0,256.97
2009-06-11 16:00:00,3.0,2,22.56655948078758,2184,2.42,1.17,239,0.0,3,0.0,137.91
2009-06-12 00:00:00,3.0,3,20.14,2532,2.63,1.45,239,0.0,3,0.0,156.19
2009-06-12 08:00:00,3.0,0,22.56655948078758,1431,1.29,0.9,196,0.0,0,1.0,131.65
2009-06-12 16:00:00,3.0,3,32.79,1077,2.13,1.47,239,0.0,4,1.0,295.93
2009-06-13 00:00:00,4.0,1,24.56,1688,1.84,1.06,239,1.0,4,0.0,239.86
2009-06-13 08:00:00,2.0,0,34.28,1868,1.36,1.21,196,2.0,3,0.0,131.74
2009-06-13 16:00:00,4.0,2,33.76,1193,2.3,1.19,239,0.0,4,1.0,306.87
2009-06-14 00:00:00,2.0,4,12.35,2312,1.07,0.93,196,1.0,2,0.0,104.17
2009-06-14 08:00:00,4.0,1,25.8,4008,1.32,1.45,196,1.0,1,0.0,207.29
2009-06-14 16:00:00,2.0,0,30.36,3256,1.71,1.4,196,1.0,3,0.0,132.45
2009-06-15 00:00:00,3.0,6,26.3,1882,1.67,0.96,193,0.0,3,0.0,88.93
2009-06-15 08:00:00,2.0,0,24.2,1279,1.06,1.38,193,1.0,3,1.0,152.33
2009-06-15 16:00:00,3.0,1,10.21,1427,1.79,1.16,239,1.0,4,0.0,200.9
2009-06-16 00:00:00,3.0,5,15.76,1498,2.46,1.03,223,1.0,4,1.0,266.72
2009-06-16 08:00:00,5.0,1,13.44,2256,1.77,0.81,196,0.0,3,0.0,109.19
2009-06-16 16:00:00,5.0,6,22.56655948078758,1927,2.15,1.2,223,0.0,4,0.0,348.72
2009-06-17 00:00:00,1.0,7,26.17,2312,1.17,0.89,193,0.0,1,0.0,49.49
2009-06-17 08:00:00,3.0,2,30.21,3275,1.76,0.96,239,1.0,3,1.0,166.4
2009-06-17 16:00:00,3.0,4,22.93,2576,1.37,1.43,196,0.0,1,0.0,145.24
2009-06-18 00:00:00,3.0,2,20.07,4473,2.91,1.38,223,1.0,2,1.0,313.94
2009-06-18 08:00:00,3.0,0,15.86,1625,1.7615042249417188,1.04,193,1.0,3,0.0,107.54
2009-06-18 16:00:00,3.0,0,24.87,1980,1.29,0.97,193,1.0,3,0.0,108.31
2009-06-19 00:00:00,5.0,2,26.81,202,1.84,1.01,239,0.0,0,0.0,255.24
2009-06-19 08:00:00,4.0,2,34.42,654,1.96,1.09,239,0.0,3,0.0,198.46
2009-06-19 16:00:00,5.0,1,33.78,86,2.26,1.12,239,1.0,1,0.0,294.31
2009-06-20 00:00:00,4.0,5,34.41,1425,2.93,0.98,223,1.0,0,0.0,274.34
2009-06-20 08:00:00,1.0,7,32.15,3333,1.7,1.41,193,1.0,3,0.0,84.31
2009-06-20 16:00:00,3.0,1,15.55,3777,1.56,1.07,239,1.0,2,1.0,183.83
2009-06-21 00:00:00,2.0,7,33.13,1604,1.38,1.05,193,0.0,1,0.0,81.48
2009-06-21 08:00:00,4.0,3,28.42,163,1.94,1.04,239,0.0,4,0.0,229.83
2009-06-21 16:00:00,3.0,3,33.83,735,1.7615042249417188,1.27,239,0.0,4,0.0,221.47
2009-06-22 00:00:00,3.0,3,16.91,1582,2.57,1.33,239,0.0,3,0.0,148.68
2009-06-22 08:00:00,3.0,4,20.08,1948,1.35,1.46,196,0.0,3,0.0,144.47
2009-06-22 16:00:00,3.0,0,29.21,741,1.07,0.85,196,1.0,4,0.0,155.07
2009-06-23 00:00:00,3.0,0,34.65,2607,1.56,1.05,196,0.0,3,0.0,110.6
2009-06-23 08:00:00,3.0,4,10.99,2108,1.52,1.09,196,0.0,3,0.0,97.81
2009-06-23 16:00:00,1.0,7,24.12,2542,1.31,1.0,193,0.0,1,0.0,53.38
2009-06-24 00:00:00,2.0,7,17.82,2090,1.25,1.0,388,0.0,3,0.0,64.1
2009-06-24 08:00:00,2.0,7,31.6,2576,1.42,1.2,193,1.0,1,1.0,118.76
2009-06-24 16:00:00,5.0,2,21.84,2166,2.19,1.07,239,0.0,3,0.0,182.56
2009-06-25 00:00:00,4.0,2,32.99,1876,2.71,1.45,239,0.0,3,0.0,231.57
2009-06-25 08:00:00,3.0,1,22.56655948078758,1439,1.27,1.13,196,1.0,1,1.0,182.18
2009-06-25 16:00:00,4.0,1,32.92,2234,1.24,1.45,196,1.0,3,0.0,244.94
2009-06-26 00:00:00,2.0,7,22.52,4366,1.4,1.26,193,0.0,1,1.0,92.68
2009-06-26 08:00:00,4.0,5,31.99,1946,2.75,0.85,223,0.0,4,0.20198748619801252,206.32
2009-06-26 16:00:00,5.0,2,12.9,3145,1.74,1.4,239,0.0,4,0.0,275.51
2009-06-27 00:00:00,5.0,3,14.19,2321,2.36,1.09,239,0.0,3,0.0,155.95
2009-06-27 08:00:00,3.0,4,10.45,2364,1.04,1.04,196,0.0,3,0.0,93.43
2009-06-27 16:00:00,3.0,2,11.61,1155,1.5,1.34,239,0.0,0,0.0,204.74
2009-06-28 00:00:00,5.0,3,29.8,1889,2.98,1.2,223,0.0,0,1.0,318.6
2009-06-28 08:00:00,3.0,1,33.14,1826,1.54,0.93,196,1.0,3,0.20198748619801252,154.2
2009-06-28 16:00:00,4.0,3,32.23,953,1.97,1.25,223,0.0,4,0.20198748619801252,310.19
2009-06-29 00:00:00,3.0,4,28.12,4353,1.6,1.2,196,0.0,1,1.0,149.63
2009-06-29 08:00:00,5.0,1,23.45,1124,1.31,0.84,196,0.0,1,0.0,142.86
2009-06-29 16:00:00,4.0,5,24.76,1293,2.54,0.83,223,1.0,3,0.0,184.83
2009-06-30 00:00:00,3.0,3,29.85,1175,2.34,0.81,90,1.0,2,0.0,157.23
2009-06-30 08:00:00,4.0,2,18.86,1961,2.24,0.6032234100345832,239,0.0,1,0.0,190.69
2009-06-30 16:00:00,5.0,1,22.56,1618,1.56,1.37,196,0.0,0,0.0,251.25
2009-07-01 00:00:00,3.0,0,32.95,2911,1.17,1.48,193,0.0,1,0.0,144.94
2009-07-01 08:00:00,1.0,7,33.59,1568,1.7615042249417188,1.32,193,0.0,3,0.0,76.07
2009-07-01 16:00:00,2.0,0,12.81,2463,1.09,1.35,193,0.0,3,1.0,103.67
2009-07-02 00:00:00,2.0,0,23.02,3061,1.4,1.14,196,1.0,1,0.0,109.44
2009-07-02 08:00:00,3.0,1,21.87,2399,1.03,0.86,196,1.0,1,1.0,136.19
2009-07-02 16:00:00,2.0,4,22.39,1171,1.69,1.628932713090082,196,0.0,3,1.0,99.51
2009-07-03 00:00:00,4.0,1,10.58,2409,1.99,1.37,239,0.0,1,0.0,175.22
2009-07-03 08:00:00,1.0,7,24.35,3008,1.7615042249417188,0.94,193,0.0,3,0.0,45.59
2009-07-03 16:00:00,3.0,0,20.79,2836,1.22,0.93,196,0.0,0,0.0,105.04
2009-07-04 00:00:00,3.0,0,31.96,1678,1.67,1.23,196,1.0,0,0.0,192.23
2009-07-04 08:00:00,3.0,3,20.11,2468,1.98,1.49,223,0.0,4,0.0,255.58
2009-07-04 16:00:00,3.0,0,28.4,3762,1.06,1.17,196,0.0,1,0.0,115.21
2009-07-05 00:00:00,4.0,3,32.24,2646,2.49,0.9,239,1.0,3,0.0,151.38
2009-07-05 08:00:00,3.0,0,31.74,3219,1.31,1.24,196,1.0,3,0.0,147.48
2009-07-05 16:00:00,5.0,2,18.67,114,2.91,0.83,223,0.0,2,1.0,270.57
2009-07-06 00:00:00,3.0,0,15.42,593,1.66,1.34,193,1.0,3,0.0,148.62
2009-07-06 08:00:00,2.0,0,32.98,3084,1.36,1.4,196,1.0,3,1.0,159.84
2009-07-06 16:00:00,3.0,0,10.41,3421,1.41,0.92,196,1.0,3,0.0,90.12
2009-07-07 00:00:00,3.0,4,20.59,2784,1.18,0.83,196,0.0,2,1.0,112.48
2009-07-07 08:00:00,4.0,1,26.38,2956,2.27,0.97,199,0.0,3,0.0,129.09
2009-07-07 16:00:00,3.0,4,29.72,1489,1.25,1.0,196,0.0,3,0.0,110.65
2009-07-08 00:00:00,2.0,4,27.24,2497,1.31,1.24,196,1.0,3,0.0,123.64
2009-07-08 08:00:00,4.0,2,14.71,3108,2.22,1.34,239,1.0,3,0.0,209.24
2009-07-08 16:00:00,5.0,2,31.86,1108,2.15,1.28,239,0.0,1,0.0,267.62
2009-07-09 00:00:00,3.0,2,31.95,2759,2.28,0.9,239,0.0,3,0.0,116.32
2009-07-09 08:00:00,1.0,7,11.75,3131,1.06,1.46,193,0.0,1,0.0,68.02
2009-07-09 16:00:00,3.0,2,31.87,1177,2.8,1.25,239,0.0,3,0.0,174.77
2009-07-10 00:00:00,3.0,0,31.65,3515,1.47,0.81,196,0.0,1,0.0,81.51
2009-07-10 08:00:00,2.0,4,30.21,1889,1.42,1.14,196,0.0,3,0.0,99.86
2009-07-10 16:00:00,5.0,3,16.21,1683,2.3,1.47,239,1.0,2,0.0,338.78
2009-07-11 00:00:00,4.0,2,23.77,1663,1.79,1.42,139,0.0,2,0.0,331.49
2009-07-11 08:00:00,4.0,3,16.74,2493,1.96,1.17,239,1.0,4,0.0,234.45
2009-07-11 16:00:00,4.0,1,26.73,4012,2.95,0.93,239,0.0,3,0.0,107.83
2009-07-12 00:00:00,5.0,2,21.01,3426,2.75,1.3,239,0.0,2,0.0,243.87
2009-07-12 08:00:00,4.0,2,22.56655948078758,827,2.81,1.46,223,1.0,0,1.0,494.24
2009-07-12 16:00:00,2.0,0,18.68,1543,1.38,1.07,196,1.0,1,0.0,110.42
2009-07-13 00:00:00,4.0,2,10.17,3392,2.49,1.38,239,1.0,4,1.0,297.76
2009-07-13 08:00:00,2.0,0,21.12,3813,1.19,1.04,196,1.0,1,0.0,93.11
2009-07-13 16:00:00,1.0,7,23.55,682,1.24,1.09,193,0.0,1,0.0,65.57
2009-07-14 00:00:00,3.0,2,27.52,1752,2.34,1.35,239,1.0,0,0.0,258.71
2009-07-14 08:00:00,2.0,0,34.51,1114,1.61,1.14,196,0.0,3,0.0,107.71
2009-07-14 16:00:00,4.0,1,26.82,2357,1.15,0.85,196,0.0,0,1.0,156.54
2009-07-15 00:00:00,3.0,0,22.56655948078758,1560,1.64,0.88,382,0.0,3,0.0,80.45
2009-07-15 08:00:00,4.0,1,33.39,2525,2.97,0.803629342167215,239,0.0,3,0.0,203.35
2009-07-15 16:00:00,2.0,4,26.15,1060,1.04,1.22,196,0.0,1,0.0,117.08
2009-07-16 00:00:00,3.0,1,29.14,2354,2.37,1.39,239,0.0,1,0.0,173.6
2009-07-16 08:00:00,3.0,1,33.21,611,2.94,1.0,239,0.0,3,0.0,134.26
2009-07-16 16:00:00,5.0,3,11.26,2999,2.62,1.2,223,0.0,2,0.0,232.98
2009-07-17 00:00:00,3.0,4,14.72,2979,1.71,0.91,196,0.0,3,0.0,78.61
2009-07-17 08:00:00,3.0,3,23.11,2537,2.66,1.36,223,0.0,0,0.0,211.84
2009-07-17 16:00:00,2.0,0,24.08,2946,1.32,0.89,193,0.0,1,0.0,65.8
2009-07-18 00:00:00,3.0,0,26.22,3126,1.11,0.93,196,1.0,2,0.0,134.58
2009-07-18 08:00:00,1.0,7,22.83,1384,1.47,1.4,193,1.0,3,1.0,104.14
2009-07-18 16:00:00,2.0,0,19.45,2698,1.3,1.46,196,1.0,4,0.0,174.1
2009-07-19 00:00:00,3.242492711370262,0,26.43,2822,1.33,0.88,193,0.0,3,1.0,89.73
2009-07-19 08:00:00,3.0,2,14.51,2209,2.74,0.92,223,1.0,1,0.0,155.69
2009-07-19 16:00:00,3.0,1,12.22,3354,1.54,1.27,196,0.0,1,0.0,121.78
2009-07-20 00:00:00,2.0,0,18.97,2128,1.13,0.89,193,1.0,3,0.0,76.73
2009-07-20 08:00:00,3.0,0,29.39,964,1.23,1.16,193,0.0,3,0.0,119.86
2009-07-20 16:00:00,3.0,0,17.46,3820,1.61,0.98,196,0.0,3,0.0,81.5
2009-07-21 00:00:00,4.0,1,17.1,2055,1.77,1.22,196,1.0,1,0.0,187.46
2009-07-21 08:00:00,3.0,0,14.85,2149,1.78,0.83,196,0.0,1,1.0,91.56
2009-07-21 16:00:00,3.0,4,16.89,1731,1.48,1.07,196,0.0,3,1.0,119.13
2009-07-22 00:00:00,2.0,0,17.87,3080,1.56,0.84,193,0.0,1,0.0,57.81
2009-07-22 08:00:00,3.242492711370262,2,21.1,1104,2.94,0.7010095110588279,239,0.0,0,1.0,244.94
2009-07-22 16:00:00,3.0,5,15.23,2068,2.16,1.0,223,1.0,4,0.0,220.09
2009-07-23 00:00:00,2.0,7,22.56655948078758,708,1.76,1.13,374,0.0,3,0.0,86.99
2009-07-23 08:00:00,2.0,6,32.64,633,1.79,1.49,196,0.0,3,0.0,142.34
2009-07-23 16:00:00,3.0,1,27.56,93,1.62,1.16,196,1.0,3,1.0,217.59
2009-07-24 00:00:00,3.0,0,19.54,1439,1.8,1.16,196,1.0,3,0.0,138.75
2009-07-24 08:00:00,4.0,1,11.67,2253,2.18,1.07,239,0.0,3,0.0,131.8
2009-07-24 16:00:00,2.0,4,26.06,1538,1.27,1.16,196,1.0,3,0.0,121.71
2009-07-25 00:00:00,3.0,4,26.94,4068,1.59,1.28,196,1.0,3,0.0,132.51
2009-07-25 08:00:00,5.0,1,34.54,1821,1.38,0.98,196,1.0,1,1.0,238.77
2009-07-25 16:00:00,2.0,0,26.0,1283,1.11,1.27,193,1.0,1,1.0,148.55
2009-07-26 00:00:00,4.0,2,34.48,1581,1.86,1.29,239,1.0,2,0.0,332.77
2009-07-26 08:00:00,4.0,3,20.76,2294,1.96,1.03,239,1.0,3,0.0,167.16
2009-07-26 16:00:00,3.0,6,29.25,859,1.65,1.46,196,1.0,1,0.0,172.35
2009-07-27 00:00:00,2.0,0,17.49,2455,1.6,0.94,193,0.0,4,0.0,83.29
2009-07-27 08:00:00,3.0,4,14.54,2029,1.61,1.41,196,1.0,3,0.0,157.2
2009-07-27 16:00:00,4.0,6,15.51,2512,1.64,1.27,223,0.0,4,1.0,314.61
2009-07-28 00:00:00,2.0,0,29.76,1663,1.77,1.21,196,0.0,0,0.0,126.58
2009-07-28 08:00:00,3.0,4,26.91,1506,1.71,1.04,196,0.0,3,0.0,110.04
2009-07-28 16:00:00,4.0,1,31.66,520,2.02,1.19,239,1.0,1,0.0,247.99
2009-07-29 00:00:00,5.0,3,10.26,3745,2.22,1.33,239,0.0,3,0.0,166.69
2009-07-29 08:00:00,3.0,1,31.81,944,2.22,1.15,239,1.0,2,0.0,231.42
2009-07-29 16:00:00,2.0,0,25.6,1413,1.48,1.27,193,0.0,3,0.0,99.7
2009-07-30 00:00:00,5.0,1,17.81,3214,1.5,1.49,239,0.0,2,0.0,271.28
2009-07-30 08:00:00,3.0,3,25.04,890,2.47,1.37,239,1.0,2,0.0,260.49
2009-07-30 16:00:00,3.0,0,34.0,582,1.06,1.1,196,0.0,2,1.0,194.51
2009-07-31 00:00:00,4.0,1,24.59,2504,1.76,0.91,196,0.0,3,1.0,132.35
2009-07-31 08:00:00,4.0,5,29.59,1007,1.62,1.22,223,0.0,4,1.0,376.79
2009-07-31 16:00:00,2.0,7,29.19,405,1.3,1.25,193,0.0,3,0.0,98.83
2009-08-01 00:00:00,4.0,1,10.9,2603,1.18,1.25,196,0.0,0,0.0,171.09
2009-08-01 08:00:00,3.0,0,32.72,2060,1.66,1.11,196,1.0,3,1.0,163.94
2009-08-01 16:00:00,2.0,0,10.12,2319,1.33,1.39,196,0.0,3,0.0,100.64
2009-08-02 00:00:00,5.0,1,11.36,2884,1.31,1.37,196,0.0,1,0.0,185.79
2009-08-02 08:00:00,3.0,2,14.42,2761,2.38,1.4,239,0.0,1,0.0,163.63
2009-08-02 16:00:00,3.0,5,29.13,2143,2.29,1.31,223,0.0,4,1.0,306.37
2009-08-03 00:00:00,3.0,0,22.34,1366,1.34,1.01,193,1.0,4,0.0,148.06
2009-08-03 08:00:00,1.0,7,22.16,2252,1.58,1.33,193,2.0,3,0.0,80.19
2009-08-03 16:00:00,2.0,4,28.75,2822,1.4,1.14,196,0.0,4,1.0,138.96
2009-08-04 00:00:00,5.0,2,32.02,1139,2.6,1.32,239,0.0,4,0.0,332.33
2009-08-04 08:00:00,2.0,7,13.77,293,1.33,1.0,193,0.0,3,0.0,69.92
2009-08-04 16:00:00,2.0,4,22.68,3074,1.61,1.44,196,0.0,0,0.0,130.4
2009-08-05 00:00:00,5.0,3,28.48,3290,1.91,0.96,239,1.0,0,0.0,212.34
2009-08-05 08:00:00,3.0,0,23.6,2538,1.16,0.82,193,1.0,0,0.0,105.34
2009-08-05 16:00:00,3.0,4,22.87,906,1.48,0.84,196,1.0,4,0.0,140.63
2009-08-06 00:00:00,2.0,0,30.9,2322,1.76,1.31,193,0.0,3,0.0,99.62
2009-08-06 08:00:00,2.0,4,19.99,4385,1.7615042249417188,1.0,196,0.0,4,1.0,117.81
2009-08-06 16:00:00,5.0,1,10.24,2645,1.92,1.38,239,0.0,4,0.0,248.86
2009-08-07 00:00:00,3.0,1,17.86,2715,1.75,0.93,196,0.0,2,0.0,115.49
2009-08-07 08:00:00,2.0,7,30.4,2455,1.66,0.6075471182676672,193,1.0,3,0.0,84.39
2009-08-07 16:00:00,3.0,0,28.44,806,1.36,1.06,193,1.0,3,1.0,150.51
2009-08-08 00:00:00,3.0,0,24.8,1409,1.14,1.22,193,0.0,3,1.0,136.15
2009-08-08 08:00:00,5.0,2,20.07,3014,2.65,1.23,239,0.0,0,0.0,229.01
2009-08-08 16:00:00,2.0,0,16.96,2073,1.58,1.33,193,0.0,3,0.0,92.17
2009-08-09 00:00:00,4.0,2,21.47,444,2.74,0.97,239,0.0,4,0.0,203.69
2009-08-09 08:00:00,3.0,1,21.18,1408,1.7615042249417188,1.09,196,0.0,2,0.0,154.28
2009-08-09 16:00:00,2.0,7,15.33,2844,1.38,0.9,193,0.0,0,0.0,63.47
2009-08-10 00:00:00,3.0,4,20.4,1884,1.31,1.01,196,0.0,3,1.0,115.53
2009-08-10 08:00:00,4.0,2,11.77,1100,1.7615042249417188,1.06,199,0.0,3,0.0,150.09
2009-08-10 16:00:00,4.0,1,25.76,475,2.56,1.3,239,1.0,0,0.0,287.88
2009-08-11 00:00:00,5.0,2,27.55,3543,2.1,0.8,239,0.0,0,0.0,156.0
2009-08-11 08:00:00,3.0,0,34.89,1396,1.71,0.95,193,0.0,3,0.0,96.93
2009-08-11 16:00:00,2.0,0,18.88,3180,1.44,1.3,193,1.0,1,0.0,107.78
2009-08-12 00:00:00,3.0,1,28.74,4130,1.47,1.22,196,1.0,4,0.0,180.09
2009-08-12 08:00:00,3.0,3,33.65,2983,2.79,0.83,239,0.0,0,0.0,115.29
2009-08-12 16:00:00,2.0,0,24.41,2578,1.63,1.12,193,0.0,1,0.0,84.13
2009-08-13 00:00:00,2.0,0,15.76,3499,1.5,1.2,199,0.0,1,0.0,87.01
2009-08-13 08:00:00,3.0,3,24.41,3261,2.2,0.96,223,0.0,4,0.0,158.86
2009-08-13 16:00:00,3.0,0,22.56655948078758,1939,1.26,1.36,199,0.0,1,0.0,134.42
2009-08-14 00:00:00,3.0,2,24.51,2717,1.92,1.04,239,0.0,4,1.0,193.03
2009-08-14 08:00:00,3.0,5,29.54,1075,2.99,1.48,352,1.0,3,0.0,240.2
2009-08-14 16:00:00,4.0,3,30.44,1870,1.68,1.26,223,0.0,4,0.0,293.08
2009-08-15 00:00:00,3.242492711370262,0,25.79,2626,1.68,1.42,196,1.0,3,0.0,135.76
2009-08-15 08:00:00,2.0,4,23.03,3356,1.78,1.2,196,0.0,3,0.0,87.7
2009-08-15 16:00:00,3.0,0,16.73,2307,1.12,0.84,193,0.0,3,0.0,71.89
2009-08-16 00:00:00,2.0,7,26.57,1339,1.58,0.9,193,1.0,1,0.0,80.85
2009-08-16 08:00:00,4.0,3,19.82,1556,2.86,0.96,239,1.0,3,0.0,154.59
2009-08-16 16:00:00,2.0,0,16.52,2416,1.76,1.41,196,0.0,2,0.0,131.73
2009-08-17 00:00:00,3.0,0,16.33,1179,1.15,1.3,193,0.30735899472809997,3,1.0,137.34
2009-08-17 08:00:00,3.0,1,33.13,1085,1.52,1.44,239,1.0,3,0.0,240.42
2009-08-17 16:00:00,3.0,4,14.98,3105,1.7,0.84,196,0.0,1,0.0,75.57
2009-08-18 00:00:00,2.0,0,26.11,2635,1.8,1.27,193,0.0,1,1.0,109.29
2009-08-18 08:00:00,4.0,1,24.11,1742,2.03,1.1,239,0.0,4,0.0,205.58
2009-08-18 16:00:00,2.0,0,31.58,1802,1.36,0.97,196,1.0,3,0.0,103.94
2009-08-19 00:00:00,1.0,7,15.65,2519,1.45,1.4,193,1.0,4,0.0,102.94
2009-08-19 08:00:00,2.0,0,21.15,1039,1.35,0.88,196,0.0,2,0.0,95.56
2009-08-19 16:00:00,5.0,2,21.0,823,2.47,1.14,223,0.0,4,0.0,320.47
